fighter,Age,AvgSigStrLanded,AvgSigStrPct,AvgSubAtt,AvgTDLanded,AvgTDPct,CurrentLoseStreak,CurrentWinStreak,DecOdds,Draws,ExpectedValue,HeightCms,LongestWinStreak,Losses,Odds,ReachCms,TotalRoundsFought,TotalTitleBouts,WeightLbs,Wins,WinsByDecisionMajority,WinsByDecisionSplit,WinsByDecisionUnanimous,WinsByKO,WinsBySubmission,WinsByTKODoctorStoppage
Denise Gomes,23.166666666666668,4.491666666666667,0.4916666666666667,0.9,0.8533333333333334,0.2916666666666667,0.3333333333333333,0.8333333333333334,295.0,0.0,151.0,157.48,1.5,1.1666666666666667,151.0,160.02,8.833333333333334,0.0,115.0,2.3333333333333335,0.0,0.16666666666666666,1.0,1.1666666666666667,0.0,0.0
Elizeu Zaleski dos Santos,32.07692307692308,36.13849166666667,0.41050000000000003,0.5232166666666667,0.4443583333333334,0.18325,0.23076923076923078,1.9230769230769231,341.6666666666667,0.15384615384615385,99.07653636363635,180.34,4.3076923076923075,1.6923076923076923,-45.90909090909091,185.42000000000002,18.46153846153846,0.0,170.0,5.076923076923077,0.0,0.8461538461538461,2.0,1.8461538461538463,0.38461538461538464,0.0
Zachary Scroggin,28.0,2.4,0.37,0.0,0.0,0.0,0.0,0.0,,0.0,,190.5,0.0,0.0,,187.96,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthew Semelsberger,29.181818181818183,4.240909090909091,0.40545454545454546,0.43636363636363645,1.0063636363636363,0.6354545454545455,0.7272727272727273,0.6363636363636364,316.1111111111111,0.0,93.59488888888889,185.42000000000002,1.7272727272727273,1.7272727272727273,-111.88888888888889,190.0381818181818,12.090909090909092,0.0,170.0,3.272727272727273,0.0,0.0,1.8181818181818181,1.4545454545454546,0.0,0.0
Charles Radtke,33.25,3.2600000000000002,0.5225,0.0,0.605,0.12,0.25,0.75,550.0,0.0,180.0,175.26,1.25,0.25,180.0,182.88,3.0,0.0,170.0,1.25,0.0,0.0,0.75,0.5,0.0,0.0
Cody Stamann,30.642857142857142,28.049999999999997,0.4831538461538462,0.0,3.4507692307692306,0.4716923076923077,0.7142857142857143,0.7857142857142857,77.66666666666667,0.6428571428571429,94.38301666666666,167.63999999999993,2.5714285714285716,2.2142857142857144,-108.25,162.55999999999997,19.428571428571427,0.0,136.42857142857142,4.285714285714286,0.0,1.6428571428571428,2.357142857142857,0.2857142857142857,0.0,0.0
Da'Mon Blackshear,28.833333333333332,4.283333333333334,0.4699999999999999,0.8999999999999999,2.3033333333333332,0.37000000000000005,0.6666666666666666,0.5,374.0,1.0,153.85098,177.79999999999998,1.1666666666666667,1.3333333333333333,57.8,182.88,8.5,0.0,135.0,1.1666666666666667,0.0,0.0,0.0,0.6666666666666666,0.5,0.0
Tresean Gore,28.25,3.0300000000000002,0.5325,1.325,3.1449999999999996,0.72,0.75,0.25,325.0,0.0,91.19673333333333,182.88,0.25,1.25,-51.666666666666664,190.5,3.25,0.0,185.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0
Antonio Trocoli,33.0,1.2850000000000001,0.505,0.8500000000000001,0.875,0.11499999999999999,0.5,0.0,1000.0,0.0,500.0,196.85000000000002,0.0,0.5,500.0,201.93,2.5,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Melissa Mullins,32.333333333333336,2.9633333333333334,0.5333333333333333,0.0,0.9433333333333334,0.25666666666666665,0.3333333333333333,0.3333333333333333,-105.0,0.0,27.7778,170.18,0.6666666666666666,0.3333333333333333,-360.0,172.72,2.6666666666666665,0.0,135.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
Klaudia Sygula,25.0,1.89,0.37,0.0,0.0,0.0,0.0,0.0,,0.0,,172.72,0.0,0.0,,175.26,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Moreno,26.2,10.249746153846154,0.44235714285714284,0.7766642857142856,1.927857142857143,0.5073571428571428,0.3333333333333333,1.2666666666666666,250.6153846153846,1.1333333333333333,109.27375384615382,170.17999999999998,2.6,1.9333333333333333,-44.23076923076923,177.80000000000004,24.266666666666666,2.2,125.0,5.066666666666666,0.0,0.8666666666666667,1.1333333333333333,0.9333333333333333,2.1333333333333333,0.0
Amir Albazi,28.333333333333332,2.2783333333333338,0.3216666666666667,0.9666666666666667,1.6183333333333332,0.385,0.0,2.5,230.0,0.0,72.32601666666667,165.1,2.5,0.0,-194.0,172.72,5.166666666666667,0.0,125.0,2.5,0.0,0.16666666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.0
Erin Blanchfield,23.25,5.757499999999999,0.46375,0.85,2.1449999999999996,0.41125,0.125,2.625,100.0,0.0,58.524899999999995,162.56,3.375,0.125,-205.5,167.64,8.75,0.0,126.25,3.375,0.0,0.0,1.875,0.0,1.5,0.0
Rose Namajunas,26.764705882352942,20.050643750000003,0.42137499999999994,0.6952375,1.9403874999999997,0.5605625,0.35294117647058826,1.2352941176470589,334.7647058823529,0.0,112.97994117647059,165.1,2.4705882352941178,2.5294117647058822,-21.11764705882353,165.1,23.352941176470587,3.4705882352941178,118.52941176470588,5.470588235294118,0.0,0.7058823529411765,1.4705882352941178,0.9411764705882353,2.3529411764705883,0.0
Caio Machado,29.333333333333332,5.986666666666667,0.5633333333333334,0.0,0.0,0.0,1.0,0.3333333333333333,376.6666666666667,0.0,138.71913333333333,193.04,1.0,1.0,-12.333333333333334,198.12,6.0,0.0,250.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Brendson Ribeiro,27.333333333333332,3.106666666666667,0.4466666666666667,0.6,1.89,0.5,1.0,0.3333333333333333,1033.3333333333333,0.0,180.30303333333333,190.5,1.0,1.0,113.33333333333333,205.74,2.6666666666666665,0.0,205.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Ariane da Silva,29.4,4.087999999999999,0.41,0.3,0.552,0.55,0.4,1.2,300.0,0.0,190.0,167.64,2.4,5.2,190.0,170.18,23.6,0.0,125.0,4.8,0.0,0.6,2.8,0.0,1.4,0.0
Jasmine Jasudavicius,33.75,3.70875,0.44375,0.45,2.3800000000000003,0.41625,0.25,1.125,139.375,0.0,91.0613625,170.18,1.875,1.125,-66.375,172.72,13.5,0.0,125.0,3.375,0.0,0.0,3.125,0.0,0.25,0.0
Marc-Andre Barriault,31.5,5.586666666666667,0.46784615384615375,0.06153846153846154,0.2784615384615385,0.2361538461538462,1.0,0.5,317.6923076923077,0.0,110.54021538461538,185.42000000000002,1.2142857142857142,3.642857142857143,0.7692307692307693,187.96,16.5,0.0,185.0,2.142857142857143,0.0,0.0,0.7857142857142857,0.9285714285714286,0.42857142857142855,0.0
Dustin Stoltzfus,30.5,3.5475,0.47624999999999995,1.2625,2.3112500000000002,0.44375,1.0,0.375,450.0,0.0,206.1342625,182.88,1.0,2.75,180.0,190.5,10.25,0.0,185.0,1.75,0.0,0.0,0.5,1.0,0.25,0.0
Mike Malott,31.2,3.8340000000000005,0.4600000000000001,0.96,2.886,0.5920000000000001,0.2,2.0,443.75,0.0,40.754419999999996,185.42,2.8,0.2,-272.0,185.42,3.8,0.0,170.0,2.8,0.0,0.0,0.0,0.8,2.0,0.0
Trevin Giles,28.214285714285715,10.19923076923077,0.5815384615384616,0.2153846153846154,1.7023076923076923,0.7038461538461539,0.6428571428571429,0.8571428571428571,313.57142857142856,0.0,111.97640714285714,182.88000000000005,2.2857142857142856,2.5,-42.42857142857143,187.96,17.071428571428573,0.0,178.57142857142858,4.0,0.0,0.8571428571428571,0.7857142857142857,2.357142857142857,0.0,0.0
Aiemann Zahabi,32.875,15.167142857142858,0.42142857142857143,0.0,0.15571428571428572,0.11142857142857145,0.125,1.5,351.7142857142857,0.0,179.9295,172.72,1.625,1.375,102.28571428571429,172.72,8.0,0.0,135.0,2.25,0.0,0.0,1.25,0.75,0.0,0.0
Pedro Munhoz,32.2,21.645242105263158,0.4732105263157895,0.7466947368421053,0.5953315789473684,0.22126315789473688,0.7,0.9,254.0,0.0,106.80276315789474,167.63999999999996,3.0,4.25,-41.78947368421053,165.09999999999997,23.15,0.0,135.0,5.75,0.0,0.0,1.7,1.85,2.2,0.0
Charles Jourdain,25.928571428571427,5.331666666666668,0.4619285714285714,0.4538461538461538,0.24153846153846154,0.15769230769230771,0.6428571428571429,0.5714285714285714,394.9230769230769,0.7857142857142857,131.0041,175.26000000000002,1.3571428571428572,3.357142857142857,-37.38461538461539,175.26000000000002,19.142857142857142,0.0,144.28571428571428,3.142857142857143,0.0,0.0,0.8571428571428571,1.5714285714285714,0.7142857142857143,0.0
Victor Henry,35.4,8.27,0.538,0.5199999999999999,0.16799999999999998,0.072,0.2,0.8,277.5,0.0,125.019425,170.18,1.0,0.6,-143.0,172.72,6.8,0.0,135.0,1.4,0.0,0.4,0.8,0.2,0.0,0.0
Jack Shore,26.77777777777778,3.658888888888889,0.561111111111111,0.8333333333333334,3.883333333333333,0.43555555555555553,0.2222222222222222,1.7777777777777777,210.625,0.0,57.50875,172.72,3.3333333333333335,0.4444444444444444,-305.625,180.34,10.555555555555555,0.0,140.55555555555554,3.5555555555555554,0.0,0.6666666666666666,1.0,0.0,1.8888888888888888,0.0
Youssef Zalal,25.0,2.755,0.515,1.4625,2.9475,0.39125,0.75,1.125,170.83333333333334,0.375,75.11373333333334,177.8,2.625,1.5,-159.33333333333334,182.88,14.125,0.0,145.0,3.0,0.0,0.0,2.625,0.0,0.375,0.0
Alexandr Romanov,31.0,3.7089999999999996,0.44400000000000006,1.08,4.081999999999999,0.54,0.4,1.6,566.4285714285714,0.0,33.48432857142858,187.96,3.5,0.8,-573.7142857142857,190.5,8.6,0.0,262.0,3.7,0.0,0.7,0.2,0.6,2.2,0.0
Rodrigo Nascimento,29.125,4.28125,0.515,1.2999999999999998,1.68125,0.53125,0.375,1.0,449.1666666666667,0.0,67.22801666666666,187.96,2.0,0.875,-173.0,203.2,8.25,0.0,246.0,2.875,0.0,0.875,0.25,0.0,1.625,0.0
Serhiy Sidey,27.5,5.015000000000001,0.37,0.7,0.0,0.0,0.5,0.5,350.0,0.0,50.5051,180.34,1.0,0.5,-198.0,182.88,2.5,0.0,135.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Garrett Armfield,26.6,5.542,0.546,0.43999999999999995,0.22000000000000003,0.1,0.4,0.6,512.5,0.0,210.454025,167.64,1.0,1.0,74.5,177.8,4.0,0.0,135.0,1.0,0.0,0.0,0.4,0.6,0.0,0.0
Chad Anheliger,36.0,3.5020000000000002,0.45200000000000007,0.5800000000000001,0.7919999999999999,0.3,0.6,0.8,333.3333333333333,0.0,120.22223333333334,167.64,1.8,1.0,26.333333333333332,162.56,9.0,0.0,135.0,2.0,0.0,1.0,0.2,0.8,0.0,0.0
Cody Gibson,31.25,9.597614285714286,0.4014285714285714,0.5333285714285714,2.0966714285714287,0.38242857142857145,1.375,0.25,251.6,0.0,139.22206666666668,177.8,0.75,2.625,55.0,180.34,8.125,0.0,135.0,0.875,0.0,0.0,0.0,0.75,0.125,0.0
Jamey-Lyn Horth,33.333333333333336,3.7433333333333336,0.6000000000000001,0.0,0.6666666666666666,0.29,0.3333333333333333,0.3333333333333333,210.0,0.0,60.9756,170.18,0.6666666666666666,0.3333333333333333,-164.0,167.64,3.0,0.0,125.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
Ivana Petrovic,29.333333333333332,2.1266666666666665,0.41,1.5,2.73,0.4766666666666666,0.3333333333333333,0.3333333333333333,350.0,0.0,22.7273,172.72,0.3333333333333333,0.6666666666666666,-440.0,177.80000000000004,3.0,0.0,125.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
Ilia Topuria,25.0,3.24125,0.3975,1.8375,2.2562499999999996,0.49375,0.0,3.5,483.3333333333333,0.0,57.715914285714284,170.18,3.5,0.0,-222.14285714285714,174.625,7.25,0.5,145.0,3.5,0.0,0.0,1.125,2.0,0.375,0.0
Max Holloway,25.133333333333333,45.25185,0.41762068965517235,0.2588172413793104,0.13648275862068965,0.268,0.3,3.566666666666667,201.51724137931035,0.0,94.1555,180.34000000000003,7.866666666666666,3.566666666666667,-167.66666666666666,175.26000000000005,41.333333333333336,2.933333333333333,151.66666666666666,10.933333333333334,0.0,0.8666666666666667,3.3666666666666667,5.3,1.3333333333333333,0.06666666666666667
Robert Whittaker,26.956521739130434,32.88893181818182,0.41336363636363643,0.0,0.5033272727272727,0.3567272727272728,0.2608695652173913,2.5217391304347827,302.6363636363636,0.0,100.57428636363638,182.88000000000002,5.826086956521739,2.4347826086956523,-40.0,185.42,30.434782608695652,1.9130434782608696,185.0,8.565217391304348,0.0,0.43478260869565216,4.6521739130434785,3.4782608695652173,0.0,0.0
Khamzat Chimaev,27.375,5.5075,0.5549999999999999,2.4000000000000004,3.74,0.50625,0.0,3.5,391.25,0.0,23.6194125,187.96,3.5,0.0,-521.875,190.1825,5.375,0.0,183.125,3.5,0.125,0.0,0.375,1.375,1.625,0.0
Magomed Ankalaev,28.166666666666668,12.289,0.5440909090909093,0.0,0.7490909090909091,0.2609090909090909,0.08333333333333333,4.583333333333333,203.58333333333334,0.16666666666666666,26.99004166666667,190.5,4.5,0.9166666666666666,-435.4166666666667,190.5,13.916666666666666,0.4166666666666667,205.0,4.583333333333333,0.0,0.0,1.75,2.8333333333333335,0.0,0.0
Aleksandar Rakic,28.2,25.4266625,0.494,0.08888888888888889,0.88,0.2761111111111111,0.4,1.3,283.55555555555554,0.0,75.98498000000001,193.04,3.0,0.8,-177.8,198.11999999999998,10.8,0.0,205.0,3.7,0.0,0.0,2.4,1.3,0.0,0.0
Lerone Murphy,30.714285714285715,4.185714285714285,0.4957142857142857,0.9428571428571428,1.2742857142857142,0.44571428571428573,0.0,3.0,133.57142857142858,1.0,59.59424285714285,175.26,3.0,0.0,-180.85714285714286,185.42000000000002,10.0,0.0,145.0,3.0,0.0,0.42857142857142855,1.1428571428571428,1.4285714285714286,0.0,0.0
Dan Ige,29.22222222222222,9.249217647058822,0.46764705882352936,0.37058823529411766,1.4151,0.29835294117647065,0.5555555555555556,1.5,305.22222222222223,0.0,128.8593888888889,170.17999999999998,4.555555555555555,2.888888888888889,24.166666666666668,180.34000000000003,24.333333333333332,0.0,145.0,6.222222222222222,0.0,1.2222222222222223,1.6666666666666667,1.7222222222222223,1.2777777777777777,0.0
Shara Magomedov,29.75,6.835,0.6525000000000001,0.0,0.0,0.0,0.0,1.5,283.3333333333333,0.0,33.857400000000005,187.96,1.5,0.0,-440.3333333333333,185.42,4.5,0.0,185.0,1.5,0.0,0.0,1.0,0.5,0.0,0.0
Armen Petrosyan,31.833333333333332,5.733333333333334,0.52,0.0,0.215,0.33,0.3333333333333333,1.0,414.1666666666667,0.0,122.57801666666667,190.5,1.8333333333333333,0.8333333333333334,45.333333333333336,180.34,8.166666666666666,0.0,185.0,2.6666666666666665,0.0,0.8333333333333334,0.8333333333333334,1.0,0.0,0.0
Ibo Aslan,27.5,7.585,0.475,0.0,0.0,0.0,0.0,1.5,925.0,0.0,84.75785,190.5,1.5,0.0,-119.0,195.58,2.5,0.0,205.0,1.5,0.0,0.0,0.0,1.5,0.0,0.0
Rafael Cerqueira,34.0,1.18,0.1,0.0,0.0,0.0,0.0,0.0,700.0,0.0,89.2857,190.5,0.0,0.0,-112.0,193.04,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geoff Neal,30.083333333333332,9.083,0.4926363636363636,0.29454545454545455,0.4763636363636364,0.38727272727272727,0.5833333333333334,1.0833333333333333,373.1666666666667,0.0,107.05903333333332,180.34,4.333333333333333,1.25,-76.41666666666667,190.5,12.833333333333334,0.0,170.0,4.916666666666667,0.0,0.3333333333333333,0.6666666666666666,2.5833333333333335,0.8333333333333334,0.0
Rafael Dos Anjos,31.6875,25.783380645161287,0.41318750000000004,0.7754218749999999,1.953240625,0.33296875000000004,0.5,1.46875,256.84615384615387,0.0,123.26470312500001,172.72,4.4375,6.8125,-41.28125,177.8,55.125,1.90625,169.53125,12.6875,0.0,0.1875,7.1875,2.71875,2.59375,0.0
Mateusz Rebecki,30.6,4.692000000000001,0.48,0.96,4.064,0.75,0.2,2.0,210.0,0.0,78.63935,170.18,2.8,0.2,-421.25,167.64,5.6,0.0,155.0,2.8,0.0,0.0,0.8,0.6,1.4,0.0
Myktybek Orolbai,25.666666666666668,3.153333333333333,0.5066666666666667,0.5333333333333333,6.746666666666667,0.4366666666666667,0.0,1.0,196.66666666666666,0.0,56.21496666666667,177.80000000000004,1.0,0.0,-208.33333333333334,187.96,2.3333333333333335,0.0,155.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
Abus Magomedov,32.8,2.8339999999999996,0.44000000000000006,0.06,2.744,0.744,0.6,0.4,412.5,0.0,118.6036,187.96,0.8,1.0,-18.5,198.12,3.8,0.0,185.0,1.0,0.0,0.0,0.2,0.8,0.0,0.0
Brunno Ferreira,30.6,4.744,0.532,0.1,0.812,0.16,0.2,1.2,1037.5,0.0,122.2633,177.8,1.8,0.6,-11.25,182.88,3.0,0.0,185.0,2.4,0.0,0.0,0.0,2.4,0.0,0.0
Chris Barnett,35.6,4.416,0.458,0.0,0.0,0.0,0.4,0.4,740.0,0.0,320.0,175.26,0.6,1.2,320.0,190.5,4.4,0.0,265.0,0.8,0.0,0.0,0.0,0.8,0.0,0.0
Farid Basharat,26.0,4.4425,0.5725,0.5750000000000001,3.9625000000000004,0.4175,0.0,2.5,-132.5,0.0,23.691000000000003,172.72,2.5,0.0,-435.0,180.34,6.5,0.0,135.0,2.5,0.0,0.0,2.0,0.0,0.5,0.0
Victor Hugo,31.0,3.365,0.475,1.2999999999999998,0.74,0.41500000000000004,0.0,1.5,525.0,0.0,244.75805,170.18,1.5,0.0,135.0,180.34,3.5,0.0,135.0,1.5,0.0,0.0,0.5,0.0,1.0,0.0
Ismail Naurdiev,25.6,3.4025000000000003,0.554,0.275,1.5775000000000001,0.7225,0.4,0.4,281.0,0.0,116.71795999999999,177.8,0.8,0.8,-139.6,187.96,6.0,0.0,173.0,1.0,0.0,0.0,1.2,0.0,0.0,0.0
Bruno Silva,32.05882352941177,3.459411764705882,0.4847058823529412,0.023529411764705882,1.5188235294117647,0.24411764705882355,0.8235294117647058,0.7647058823529411,469.6875,0.0,120.5264176470588,174.51294117647058,1.7647058823529411,1.6470588235294117,-18.88235294117647,178.54705882352943,8.470588235294118,0.0,161.47058823529412,2.0,0.0,0.0,0.0,1.9411764705882353,0.058823529411764705,0.0
Rinat Fakhretdinov,31.4,4.414,0.532,0.2,4.2379999999999995,0.41200000000000003,0.0,2.0,61.25,0.4,43.01695,182.88,1.8,0.0,-260.75,187.96,6.4,0.0,170.0,2.0,0.0,0.2,1.4,0.0,0.4,0.0
Carlos Leal,30.0,7.13,0.43,0.0,1.0,0.25,0.0,0.0,,0.0,180.0,180.34,0.0,0.0,180.0,187.96,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Hernandez,27.666666666666668,4.67375,0.57,2.125,6.1425,0.5475,0.3333333333333333,1.6666666666666667,425.3333333333333,0.0,94.42187777777778,182.88,1.8888888888888888,1.6666666666666667,-115.0,190.5,9.0,0.0,185.0,2.4444444444444446,0.0,0.0,0.4444444444444444,0.2222222222222222,1.6666666666666667,0.0
Michel Pereira,27.75,4.091818181818182,0.5116666666666668,0.5363636363636364,1.6418181818181816,0.5390909090909092,0.25,3.1666666666666665,459.54545454545456,0.0,78.88525454545456,185.42,3.3333333333333335,1.5833333333333333,-140.63636363636363,185.42,12.833333333333334,0.0,176.25,4.0,0.0,0.3333333333333333,1.5,1.0833333333333333,0.8333333333333334,0.0
Rob Font,31.833333333333332,19.16495625,0.46247058823529413,0.3828294117647059,0.7599588235294118,0.283375,0.6111111111111112,0.8888888888888888,304.27777777777777,0.0,125.21940000000001,172.43777777777774,2.6666666666666665,2.7777777777777777,-6.333333333333333,179.84611111111113,18.22222222222222,0.05555555555555555,135.0,5.666666666666667,0.0,0.0,1.1666666666666667,3.5555555555555554,0.6666666666666666,0.0
Kyler Phillips,26.375,7.21875,0.47875,0.4375,2.23,0.44625000000000004,0.125,1.75,110.0,0.0,58.620025,172.72,3.0,0.5,-253.25,182.39499999999998,10.5,0.0,135.0,3.75,0.0,0.0,1.875,1.5,0.375,0.0
Charles Johnson,32.2,4.811999999999999,0.5069999999999999,0.47000000000000003,0.434,0.20900000000000002,0.7,0.9,286.25,0.0,119.35383333333331,175.26,1.6,2.4,-58.0,177.8,12.1,0.0,125.0,2.1,0.0,0.8,0.5,0.8,0.0,0.0
Sumudaerji,27.0,4.666666666666667,0.5366666666666667,0.7000000000000001,0.27,0.75,1.0,1.0,650.0,0.0,139.8205,172.72,3.0,2.0,40.333333333333336,182.88,10.666666666666666,0.0,125.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
Jake Hadley,26.571428571428573,3.7771428571428567,0.43571428571428567,1.2714285714285716,0.25571428571428567,0.08142857142857143,0.5714285714285714,0.7142857142857143,205.0,0.0,69.10886666666666,170.18000000000004,1.5714285714285714,1.5714285714285714,-247.83333333333334,177.79999999999998,9.142857142857142,0.0,130.71428571428572,2.4285714285714284,0.0,0.0,0.14285714285714285,0.5714285714285714,1.7142857142857142,0.0
Cameron Smotherman,27.0,6.25,0.37,0.0,0.0,0.0,1.0,0.0,1000.0,0.0,425.0,175.26,0.0,1.0,425.0,175.26,1.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darren Elkins,32.06896551724138,19.868614285714283,0.28410714285714284,1.0520678571428572,1.9233,0.38575,0.5862068965517241,1.5172413793103448,262.8695652173913,0.0,160.62181428571427,177.80000000000007,4.586206896551724,4.310344827586207,75.53571428571429,180.34000000000003,34.41379310344828,0.0,145.0,9.724137931034482,0.0,0.9655172413793104,5.448275862068965,2.2413793103448274,0.5862068965517241,0.0
Daniel Pineda,31.384615384615383,10.526666666666666,0.5456666666666666,1.2930583333333334,1.1002833333333333,0.3755,0.8461538461538461,0.38461538461538464,584.875,0.0,139.92014615384616,170.18,1.7692307692307692,3.076923076923077,49.0,175.45538461538462,10.461538461538462,0.0,145.0,3.0,0.0,0.0,0.0,0.3076923076923077,2.3846153846153846,0.0
Matheus Nicolau,27.272727272727273,17.243000000000002,0.5278,1.24667,1.6489999999999998,0.4725,0.36363636363636365,1.4545454545454546,177.1,0.0,82.19246,167.63999999999996,2.727272727272727,0.9090909090909091,-82.6,167.63999999999996,13.0,0.0,125.0,4.090909090909091,0.0,1.3636363636363635,1.5454545454545454,0.2727272727272727,0.9090909090909091,0.0
Asu Almabayev,29.75,2.235,0.585,2.05,5.88,0.53,0.0,1.5,,0.0,32.65825,162.56,1.5,0.0,-322.5,165.1,3.75,0.0,125.0,1.5,0.0,0.0,0.75,0.0,0.75,0.0
Brad Katona,29.125,23.84142857142857,0.5364285714285715,0.0,1.6328571428571428,0.28285714285714286,0.5,0.625,163.71428571428572,0.0,83.14067142857142,167.64,1.625,1.375,-95.71428571428571,162.56,10.5,0.75,135.0,2.125,0.0,0.0,2.125,0.0,0.0,0.0
Jean Matsumoto,24.5,4.98,0.39,0.5,1.165,0.385,0.0,1.5,7.5,0.0,56.6483,167.64,1.5,0.0,-180.0,172.72,4.0,0.0,135.0,1.5,0.0,0.0,1.0,0.0,0.5,0.0
Joselyne Edwards,26.75,3.83875,0.44875,0.4,0.8574999999999999,0.30374999999999996,0.75,0.75,126.0,0.0,87.67936666666667,172.72,1.75,2.0,-64.0,177.8,13.125,0.0,135.0,2.375,0.0,0.875,1.5,0.0,0.0,0.0
Tamires Vidal,25.0,3.0549999999999997,0.54,0.85,0.0,0.0,0.75,0.25,208.33333333333334,0.0,110.67226666666666,167.64,0.75,0.75,-51.0,172.72,3.0,0.0,135.0,0.75,0.0,0.0,0.0,0.75,0.0,0.0
Jessica Penne,36.22222222222222,14.2266625,0.333125,0.375,1.7916625,0.24962499999999999,1.0,0.4444444444444444,378.1111111111111,0.0,199.54545555555555,165.1,1.4444444444444444,2.888888888888889,177.22222222222223,170.18,16.11111111111111,0.7777777777777778,115.0,3.3333333333333335,0.0,1.3333333333333333,0.0,0.5555555555555556,1.4444444444444444,0.0
Elise Reed,29.5,2.465,0.46499999999999997,0.0,0.4962499999999999,0.5249999999999999,0.5,0.375,265.625,0.0,185.08306249999998,160.02,0.75,2.0,98.5,160.02,8.25,0.0,116.25,1.5,0.0,0.75,0.75,0.0,0.0,0.0
Melissa Martinez,26.0,3.45,0.5449999999999999,0.0,0.75,0.5,0.5,0.0,115.0,0.0,60.829499999999996,157.48,0.0,0.5,-165.0,167.64,1.5,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alice Ardelean,32.0,4.97,0.45,0.0,1.0,0.4,0.5,0.0,200.0,0.0,130.0,160.02,0.0,0.5,130.0,157.48,1.5,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austen Lane,35.666666666666664,2.7900000000000005,0.48666666666666664,0.0,1.6966666666666665,0.26666666666666666,1.0,0.3333333333333333,1300.0,0.0,247.0,198.12,1.0,2.0,247.0,203.19999999999996,4.333333333333333,0.0,245.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
